address,name,size,is_thunk
0x8009cbb8,SPRINTF_OBJ_6A8,32,False
0x8009cbd8,SPRINTF_OBJ_6C8,140,False
0x8009cc64,SPRINTF_OBJ_754,52,False
0x8009cc98,SPRINTF_OBJ_788,24,False
0x8009ccb0,SPRINTF_OBJ_7A0,140,False
0x8009cd3c,SPRINTF_OBJ_82C,88,False
0x8009cda0,memchr,12,False
0x8009cdb0,memmove,100,False
0x8009ce14,MEMMOVE_OBJ_64,8,False
0x8009ce20,_card_info,12,False
0x8009ce30,_card_load,12,False
0x8009ce40,_card_auto,12,False
0x8009ce50,_card_write,12,False
0x8009ce60,_card_read,12,False
0x8009ce70,_card_clear,52,False
0x8009ceb0,_new_card,12,False
0x8009cec0,InitCARD,144,False
0x8009cf50,StartCARD,72,False
0x8009cf98,StopCARD,40,False
0x8009cfc0,ChangeClearPAD,12,False
0x8009cfd0,SetInitPadFlag,12,False
0x8009cfdc,ReadInitPadFlag,16,False
0x8009cfec,PAD_init,144,False
0x8009d07c,InitPAD,144,False
0x8009d10c,StartPAD,48,False
0x8009d13c,PAD_OBJ_16C,120,False
0x8009d1b4,PAD_OBJ_1E4,104,False
0x8009d21c,PAD_OBJ_24C,64,False
0x8009d260,InitPAD2,12,False
0x8009d270,StartPAD2,12,False
0x8009d280,PAD_init2,12,False
0x8009d290,EnablePAD,20,False
0x8009d2a4,DisablePAD,20,False
0x8009d2b8,_patch_pad,112,False
0x8009d330,FlushCache,12,False
0x8009d340,_remove_ChgclrPAD,104,False
0x8009d3b0,InitCARD2,12,False
0x8009d3c0,StartCARD2,12,False
0x8009d3d0,StopCARD2,12,False
0x8009d3e0,_patch_card_info,68,False
0x8009d4bc,_patch_card,148,False
0x8009d550,_patch_card2,112,False
0x8009d5c0,_copy_memcard_patch,52,False
0x8009d600,FUN_8009d600,112,False
0x8009d680,CdInit,128,False
0x8009d700,EVENT_OBJ_80,16,False
0x8009d710,EVENT_OBJ_90,44,False
0x8009d73c,EVENT_OBJ_BC,16,False
0x8009d74c,EVENT_OBJ_CC,40,False
0x8009d774,EVENT_OBJ_F4,40,False
0x8009d79c,EVENT_OBJ_11C,40,False
0x8009d7d0,DeliverEvent,12,False
0x8009d7e0,DsPosToInt,128,False
0x8009d860,CdSearchFile,264,False
0x8009d968,ISO9660_OBJ_108,412,False
0x8009db04,ISO9660_OBJ_2A4,12,False
0x8009db10,ISO9660_OBJ_2B0,40,False
0x8009db38,ISO9660_OBJ_2D8,32,False
0x8009db58,ISO9660_OBJ_2F8,668,False
0x8009ddf4,ISO9660_OBJ_594,40,False
0x8009de1c,ISO9660_OBJ_5BC,132,False
0x8009dea0,ISO9660_OBJ_640,32,False
0x8009dec0,ISO9660_OBJ_660,372,False
0x8009e034,ISO9660_OBJ_7D4,28,False
0x8009e050,ISO9660_OBJ_7F0,228,False
0x8009e134,ISO9660_OBJ_8D4,40,False
0x8009e15c,ISO9660_OBJ_8FC,104,False
0x8009e1d0,strncmp,12,False
0x8009e1e0,memcpy,12,False
0x8009e1f0,BIOS_1_OBJ_0,100,False
0x8009e254,BIOS_1_OBJ_64,512,False
0x8009e454,BIOS_1_OBJ_264,256,False
0x8009e554,BIOS_1_OBJ_364,76,False
0x8009e5a0,BIOS_1_OBJ_3B0,128,False
0x8009e620,BIOS_1_OBJ_430,128,False
0x8009e6a0,BIOS_1_OBJ_4B0,128,False
0x8009e740,BIOS_1_OBJ_550,20,False
0x8009e754,CD_sync,312,False
0x8009e88c,BIOS_1_OBJ_69C,48,False
0x8009e8bc,BIOS_1_OBJ_6CC,232,False
0x8009e9a4,BIOS_1_OBJ_7B4,48,False
0x8009e9d4,CD_ready,312,False
0x8009eb0c,BIOS_1_OBJ_91C,48,False
0x8009eb3c,BIOS_1_OBJ_94C,304,False
0x8009ec6c,BIOS_1_OBJ_A7C,48,False
0x8009ec9c,CD_cw,716,False
0x8009ef68,BIOS_1_OBJ_D78,48,False
0x8009ef98,BIOS_1_OBJ_DA8,232,False
0x8009f080,BIOS_1_OBJ_E90,40,False
0x8009f0a8,CD_vol,136,False
0x8009f130,CD_flush,212,False
0x8009f204,CD_initvol,240,False
0x8009f2f4,CD_initintr,76,False
0x8009f340,CD_init,464,False
0x8009f510,BIOS_1_OBJ_1320,16,False
0x8009f520,CD_datasync,280,False
0x8009f638,BIOS_1_OBJ_1448,80,False
0x8009f688,CD_set_test_parmnum,12,False
0x8009f694,BIOS_1_OBJ_14A4,52,False
0x8009f6c8,BIOS_1_OBJ_14D8,164,False
0x8009f778,FUN_8009f778,12,False
0x8009f790,DsIntToPos,260,False
0x8009f8a0,FUN_8009f8a0,20,False
0x8009f8c0,FUN_8009f8c0,32,False
0x8009f8e0,FUN_8009f8e0,32,False
0x8009f900,FUN_8009f900,20,False
0x8009f920,FUN_8009f920,20,False
0x8009f940,CdControl,316,False
0x8009fa7c,CdControlF,308,False
0x8009fbb0,CdControlB,284,False
0x8009fccc,S_016_OBJ_38C,48,False
0x8009fd00,DsGetSector,32,False
0x8009fd20,CD_getsector,256,False
0x8009fe20,FUN_8009fe20,36,False
0x8009fe50,FUN_8009fe50,32,False
0x8009fea4,CDR_1_OBJ_34,160,False
0x8009ff44,CDR_1_OBJ_D4,196,False
0x800a000c,CDR_1_OBJ_19C,268,False
0x800a0118,CDR_1_OBJ_2A8,208,False
0x800a01e8,CDR_1_OBJ_378,464,False
0x800a03b8,CDR_1_OBJ_548,24,False
0x800a03d0,CdReadBreak,212,False
0x800a04a4,CDR_1_OBJ_634,184,False
0x800a055c,CDR_1_OBJ_6EC,20,False
0x800a0570,CdRead,124,False
0x800a05ec,CDR_1_OBJ_77C,72,False
0x800a0654,CDR_1_OBJ_7E4,12,False
0x800a0660,CDR_1_OBJ_7F0,172,False
0x800a070c,CdReadSync,152,False
0x800a07a4,CDR_1_OBJ_934,108,False
0x800a0810,FUN_800a0810,16,False
0x800a0820,FUN_800a0820,16,False
0x800a0830,FUN_800a0830,12,False
0x800a0840,FUN_800a0840,32,False
0x800a0860,FUN_800a0860,32,False
0x800a0880,CD_getsector2,236,False
0x800a0970,FUN_800a0970,20,False
0x800a0990,VSync,164,False
0x800a0a34,VSYNC_OBJ_A4,192,False
0x800a0af4,VSYNC_OBJ_164,20,False
0x800a0b08,VSYNC_OBJ_178,136,False
0x800a0b90,VSYNC_OBJ_200,16,False
0x800a0ba0,ResetCallback,48,False
0x800a0bd0,InterruptCallback,48,False
0x800a0c00,DMACallback,48,False
0x800a0c30,VSyncCallback,52,False
0x800a0c64,VSyncCallbacks,48,False
0x800a0c94,StopCallback,48,False
0x800a0cc4,RestartCallback,48,False
0x800a0cf4,CheckCallback,16,False
0x800a0d04,GetIntrMask,24,False
0x800a0d1c,SetIntrMask,24,False
0x800a0d34,INTR_OBJ_194,216,False
0x800a0e0c,INTR_OBJ_26C,420,False
0x800a0fb0,INTR_OBJ_410,44,False
0x800a0fdc,INTR_OBJ_43C,176,False
0x800a108c,INTR_OBJ_4EC,152,False
0x800a1124,INTR_OBJ_584,160,False
0x800a11c4,INTR_OBJ_624,104,False
0x800a122c,INTR_OBJ_68C,16,False
0x800a123c,INTR_OBJ_69C,36,False
0x800a1268,FUN_800a1268,12,False
0x800a1280,ReturnFromException,12,False
0x800a1290,ResetEntryInt,12,False
0x800a12a0,HookEntryInt,12,False
0x800a12b0,setjmp,12,False
0x800a12c0,startIntrVSync,88,False
0x800a1318,INTR_VB_OBJ_58,108,False
0x800a1384,INTR_VB_OBJ_C4,44,False
0x800a13b0,INTR_VB_OBJ_F0,36,False
0x800a13e0,startIntrDMA,76,False
0x800a142c,INTR_DMA_OBJ_4C,384,False
0x800a15ac,INTR_DMA_OBJ_1CC,164,False
0x800a1650,INTR_DMA_OBJ_270,8,False
0x800a1658,INTR_DMA_OBJ_278,36,False
0x800a1680,FUN_800a1680,20,False
0x800a1694,FUN_800a1694,16,False
0x800a16b0,ResetGraph,272,False
0x800a17c0,SYS_OBJ_110,80,False
0x800a1810,SYS_OBJ_160,20,False
0x800a1824,SetGraphDebug,92,False
0x800a1880,SetGraphQueue,164,False
0x800a1924,GetGraphDebug,16,False
0x800a1934,DrawSyncCallback,96,False
0x800a1994,SetDispMask,152,False
0x800a1a2c,DrawSync,104,False
0x800a1a94,SYS_OBJ_3E4,208,False
0x800a1b64,SYS_OBJ_4B4,60,False
0x800a1ba0,SYS_OBJ_4F0,16,False
0x800a1bb0,ClearImage,144,False
0x800a1c40,ClearImage2,152,False
0x800a1cd8,LoadImage,96,False
0x800a1d38,StoreImage,96,False
0x800a1d98,MoveImage,160,False
0x800a1e38,SYS_OBJ_788,24,False
0x800a1e50,ClearOTag,200,False
0x800a1f18,ClearOTagR,172,False
0x800a1fc4,DrawPrim,92,False
0x800a2020,DrawOTag,112,False
0x800a2090,PutDrawEnv,192,False
0x800a2150,DrawOTagEnv,216,False
0x800a2228,GetDrawEnv,52,False
0x800a225c,PutDispEnv,416,False
0x800a23fc,SYS_OBJ_D4C,536,False
0x800a2614,SYS_OBJ_F64,28,False
0x800a26a4,SYS_OBJ_FF4,24,False
0x800a26bc,SYS_OBJ_100C,152,False
0x800a2754,GetDispEnv,52,False
0x800a2788,GetODE,48,False
0x800a27b8,SetDrawArea,128,False
0x800a2838,SetDrawOffset,64,False
0x800a2878,SetDrawEnv,348,False
0x800a29d4,SYS_OBJ_1324,156,False
0x800a2a70,SYS_OBJ_13C0,348,False
0x800a2bcc,SYS_OBJ_151C,248,False
0x800a2cc4,SYS_OBJ_1614,28,False
0x800a2ce0,SYS_OBJ_1630,32,False
0x800a2d00,SYS_OBJ_1650,124,False
0x800a2d7c,SYS_OBJ_16CC,28,False
0x800a2d98,SYS_OBJ_16E8,124,False
0x800a2e14,SYS_OBJ_1764,28,False
0x800a2e30,SYS_OBJ_1780,28,False
0x800a2e4c,SYS_OBJ_179C,120,False
0x800a2ec4,SYS_OBJ_1814,8,False
0x800a2ecc,SYS_OBJ_181C,24,False
0x800a2ee4,SYS_OBJ_1834,224,False
0x800a2fc4,SYS_OBJ_1914,88,False
0x800a301c,SYS_OBJ_196C,64,False
0x800a305c,SYS_OBJ_19AC,368,False
0x800a31cc,SYS_OBJ_1B1C,40,False
0x800a31f4,SYS_OBJ_1B44,104,False
0x800a325c,SYS_OBJ_1BAC,60,False
0x800a3298,SYS_OBJ_1BE8,372,False
0x800a340c,SYS_OBJ_1D5C,36,False
0x800a3430,SYS_OBJ_1D80,96,False
0x800a3490,SYS_OBJ_1DE0,60,False
0x800a34cc,SYS_OBJ_1E1C,452,False
0x800a3690,SYS_OBJ_1FE0,32,False
0x800a36b0,SYS_OBJ_2000,20,False
0x800a36c4,SYS_OBJ_2014,8,False
0x800a36cc,SYS_OBJ_201C,64,False
0x800a370c,SYS_OBJ_205C,72,False
0x800a3754,SYS_OBJ_20A4,48,False
0x800a3784,SYS_OBJ_20D4,36,False
0x800a37a8,SYS_OBJ_20F8,76,False
0x800a37f4,SYS_OBJ_2144,256,False
0x800a38f4,SYS_OBJ_2244,148,False
0x800a39ac,SYS_OBJ_22FC,144,False
0x800a3a3c,SYS_OBJ_238C,28,False
0x800a3a58,SYS_OBJ_23A8,608,False
0x800a3cb8,SYS_OBJ_2608,264,False
0x800a3dc0,SYS_OBJ_2710,52,False
0x800a3df4,SYS_OBJ_2744,32,False
0x800a3e14,SYS_OBJ_2764,24,False
0x800a3e2c,SYS_OBJ_277C,124,False
0x800a3f20,SYS_OBJ_2870,16,False
0x800a3f30,SYS_OBJ_2880,52,False
0x800a3f64,SYS_OBJ_28B4,308,False
0x800a4098,SYS_OBJ_29E8,16,False
0x800a40a8,SYS_OBJ_29F8,152,False
0x800a4140,SYS_OBJ_2A90,8,False
0x800a4148,LoadImage2,124,False
0x800a41c4,SYS_OBJ_2B14,112,False
0x800a4234,StoreImage2,124,False
0x800a42b0,SYS_OBJ_2C00,112,False
0x800a4320,MoveImage2,132,False
0x800a43a4,SYS_OBJ_2CF4,168,False
0x800a444c,SYS_OBJ_2D9C,24,False
0x800a4464,DrawOTag2,144,False
0x800a44f4,SYS_OBJ_2E44,108,False
0x800a4560,_GPU_ResetCallback,40,False
0x800a4588,SYS_OBJ_2ED8,36,False
0x800a45b0,GPU_cw,12,False
0x800a45c0,BreakDraw,148,False
0x800a4654,IsIdleGPU,88,False
0x800a46ac,BREAK_OBJ_EC,8,False
0x800a46b4,ContinueDraw,200,False
0x800a477c,BREAK_OBJ_1BC,88,False
0x800a47e0,SetDefDrawEnv,120,False
0x800a4858,E03_OBJ_78,60,False
0x800a48a0,SetDefDispEnv,60,False
0x800a48e0,SetDrawMove,96,False
0x800a4948,InitGeom,128,False
0x800a49d0,SquareRoot12,140,False
0x800a4a70,SetLightMatrix,48,False
0x800a4aa0,SetColorMatrix,48,False
0x800a4ad0,SetBackColor,32,False
0x800a4af0,FUN_800a4af0,24,False
0x800a4b10,FUN_800a4b10,12,False
0x800a4b20,ratan2,180,False
0x800a4bd4,RATAN_OBJ_B4,20,False
0x800a4c5c,RATAN_OBJ_13C,20,False
0x800a4c70,RATAN_OBJ_150,36,False
0x800a4ca0,_patch_gte,172,False
0x800a4d7c,PATCHGTE_OBJ_DC,4,False
0x800a4d80,FUN_800a4d80,24,False
0x800a4da0,DecDCTReset,52,False
0x800a4dd4,DecDCTGetEnv,140,False
0x800a4e60,DecDCTPutEnv,152,False
0x800a4ef8,DecDCTin,48,False
0x800a4f28,LIBPRESS_OBJ_188,44,False
0x800a4f54,LIBPRESS_OBJ_1B4,32,False
0x800a4f74,DecDCTout,32,False
0x800a4f94,DecDCTinSync,44,False
0x800a4fc0,LIBPRESS_OBJ_220,16,False
0x800a4fd0,DecDCToutSync,56,False
0x800a5008,LIBPRESS_OBJ_268,16,False
0x800a5018,DecDCTinCallback,36,False
0x800a503c,DecDCToutCallback,36,False
0x800a5060,LIBPRESS_OBJ_2C0,212,False
0x800a5134,LIBPRESS_OBJ_394,12,False
0x800a5140,LIBPRESS_OBJ_3A0,16,False
0x800a5150,LIBPRESS_OBJ_3B0,144,False
0x800a51e0,LIBPRESS_OBJ_440,140,False
0x800a526c,LIBPRESS_OBJ_4CC,132,False
0x800a52f0,LIBPRESS_OBJ_550,16,False
0x800a5300,LIBPRESS_OBJ_560,132,False
0x800a5384,LIBPRESS_OBJ_5E4,16,False
0x800a5394,LIBPRESS_OBJ_5F4,24,False
0x800a53ac,LIBPRESS_OBJ_60C,124,False
0x800a5430,FUN_800a5430,12,False
0x800a5440,start,168,False
0x800a54e8,__main,112,False
0x800a5558,__do_global_dtors,104,False
0x800a55c0,InitHeap,12,False
0x800a55d0,__divdi3,152,False
0x800a5668,__udivmoddi4,96,False
0x800a56c8,_UDIVMOD_OBJ_60,272,False
0x800a5830,_UDIVMOD_OBJ_1C8,284,False
0x800a594c,_UDIVMOD_OBJ_2E4,208,False
0x800a5a1c,_UDIVMOD_OBJ_3B4,16,False
0x800a5a84,_UDIVMOD_OBJ_41C,96,False
0x800a5ae4,_UDIVMOD_OBJ_47C,20,False
0x800a5c4c,_UDIVMOD_OBJ_5E4,44,False
0x800a5c78,_SpuInit,232,False
0x800a5d60,SpuStart,112,False
0x800a5dd8,_spu_init,212,False
0x800a5eac,SPU_OBJ_D4,428,False
0x800a6058,SPU_OBJ_280,272,False
0x800a6168,SPU_OBJ_390,148,False
0x800a61fc,SPU_OBJ_424,28,False
0x800a6218,_spu_FiDMA,172,False
0x800a62c4,SPU_OBJ_4EC,16,False
0x800a62d4,_spu_Fr_,168,False
0x800a637c,_spu_t,488,False
0x800a6564,SPU_OBJ_78C,136,False
0x800a65ec,SPU_OBJ_814,16,False
0x800a65fc,_spu_Fw,112,False
0x800a666c,SPU_OBJ_894,20,False
0x800a6680,_spu_Fr,100,False
0x800a66e4,_spu_FsetRXX,60,False
0x800a6720,SPU_OBJ_948,8,False
0x800a6728,_spu_FsetRXXa,156,False
0x800a67c4,SPU_OBJ_9EC,8,False
0x800a67cc,_spu_FgetRXXa,52,False
0x800a6800,SPU_OBJ_A28,8,False
0x800a6808,_spu_FsetPCR,76,False
0x800a6854,SPU_OBJ_A7C,12,False
0x800a6860,SPU_OBJ_A88,40,False
0x800a6888,SPU_OBJ_AB0,40,False
0x800a68b0,_spu_Fw1ts,64,False
0x800a68f0,SPU_OBJ_B18,28,False
0x800a6918,FUN_800a6918,36,False
0x800a6948,SpuInit,32,False
0x800a6968,FUN_800a6968,116,False
0x800a69e8,SpuInitMalloc,76,False
0x800a6a34,S_M_INIT_OBJ_4C,8,False
0x800a6a48,SpuMalloc,84,False
0x800a6a9c,S_M_M_OBJ_54,216,False
0x800a6b74,S_M_M_OBJ_12C,380,False
0x800a6cf0,S_M_M_OBJ_2A8,28,False
0x800a6d18,_spu_gcSPU,84,False
0x800a6d6c,S_M_INT_OBJ_54,112,False
0x800a6ddc,S_M_INT_OBJ_C4,428,False
0x800a6f88,S_M_INT_OBJ_270,144,False
0x800a7018,SpuMallocWithStartAddr,100,False
0x800a707c,S_M_WSA_OBJ_64,220,False
0x800a7158,S_M_WSA_OBJ_140,168,False
0x800a7200,S_M_WSA_OBJ_1E8,296,False
0x800a7328,S_M_WSA_OBJ_310,4,False
0x800a732c,S_M_WSA_OBJ_314,48,False
0x800a735c,S_M_WSA_OBJ_344,72,False
0x800a73a4,S_M_WSA_OBJ_38C,8,False
0x800a73b8,SpuFree,100,False
0x800a741c,S_M_F_OBJ_64,24,False
0x800a7438,SpuSetReverb,176,False
0x800a74e8,S_SR_OBJ_B0,4,False
0x800a74ec,S_SR_OBJ_B4,24,False
0x800a7508,_SpuIsInAllocateArea,44,False
0x800a7534,S_M_UTIL_OBJ_2C,76,False
0x800a7580,S_M_UTIL_OBJ_78,8,False
0x800a7588,_SpuIsInAllocateArea_,56,False
0x800a75c0,S_M_UTIL_OBJ_B8,76,False
0x800a760c,S_M_UTIL_OBJ_104,8,False
0x800a7618,SpuSetReverbModeParam,344,False
0x800a7770,S_SRMP_OBJ_158,16,False
0x800a7780,S_SRMP_OBJ_168,436,False
0x800a7934,S_SRMP_OBJ_31C,228,False
0x800a7a18,S_SRMP_OBJ_400,36,False
0x800a7a3c,S_SRMP_OBJ_424,128,False
0x800a7abc,S_SRMP_OBJ_4A4,48,False
0x800a7af8,_spu_setReverbAttr,1232,False
0x800a7fc8,SpuReserveReverbWorkArea,60,False
0x800a8004,S_RRWA_OBJ_3C,16,False
0x800a8018,SpuSetReverbDepth,120,False
0x800a8098,FUN_800a8098,36,False
0x800a80c8,_SpuSetAnyVoice,304,False
0x800a81f8,S_SAV_OBJ_130,16,False
0x800a82c8,S_SAV_OBJ_200,20,False
0x800a836c,S_SAV_OBJ_2A4,8,False
0x800a8374,S_SAV_OBJ_2AC,8,False
0x800a837c,S_SAV_OBJ_2B4,8,False
0x800a8388,SpuClearReverbWorkArea,156,False
0x800a8424,S_CRWA_OBJ_9C,212,False
0x800a84f8,S_CRWA_OBJ_170,36,False
0x800a8528,WaitEvent,12,False
0x800a8538,SpuSetIRQ,244,False
0x800a862c,S_SI_OBJ_F4,16,False
0x800a8664,S_SI_OBJ_12C,16,False
0x800a8678,SpuSetIRQAddr,48,False
0x800a86a8,S_SIA_OBJ_30,16,False
0x800a86b8,SpuSetIRQCallback,60,False
0x800a86f8,FUN_800a86f8,36,False
0x800a8728,SpuSetKey,428,False
0x800a88d4,S_SK_OBJ_1AC,8,False
0x800a88dc,S_SK_OBJ_1B4,8,False
0x800a88e8,SpuRead,92,False
0x800a8948,FUN_800a8948,92,False
0x800a89a8,SpuSetTransferStartAddr,76,False
0x800a89f4,S_STSA_OBJ_4C,16,False
0x800a8a08,SpuSetTransferMode,28,False
0x800a8a24,S_STM_OBJ_1C,20,False
0x800a8a38,FUN_800a8a38,64,False
0x800a8a78,FUN_800a8a78,36,False
0x800a8aa8,SpuSetVoiceAttr,316,False
0x800a8be4,S_SVA_OBJ_13C,8,False
0x800a8bec,S_SVA_OBJ_144,8,False
0x800a8bf4,S_SVA_OBJ_14C,8,False
0x800a8bfc,S_SVA_OBJ_154,8,False
0x800a8c04,S_SVA_OBJ_15C,8,False
0x800a8c0c,S_SVA_OBJ_164,8,False
0x800a8c14,S_SVA_OBJ_16C,4,False
0x800a8c18,S_SVA_OBJ_170,48,False
0x800a8c48,S_SVA_OBJ_1A0,124,False
0x800a8cc4,S_SVA_OBJ_21C,8,False
0x800a8ccc,S_SVA_OBJ_224,8,False
0x800a8cd4,S_SVA_OBJ_22C,8,False
0x800a8cdc,S_SVA_OBJ_234,8,False
0x800a8ce4,S_SVA_OBJ_23C,8,False
0x800a8cec,S_SVA_OBJ_244,8,False
0x800a8cf4,S_SVA_OBJ_24C,4,False
0x800a8cf8,S_SVA_OBJ_250,48,False
0x800a8d28,S_SVA_OBJ_280,512,False
0x800a8f28,S_SVA_OBJ_480,320,False
0x800a9068,S_SVA_OBJ_5C0,56,False
0x800a90a8,_spu_note2pitch,200,False
0x800a9170,S_N2P_OBJ_C8,8,False
0x800a9178,_spu_pitch2note,136,False
0x800a9200,S_N2P_OBJ_158,104,False
0x800a9268,S_N2P_OBJ_1C0,64,False
0x800a92a8,SpuNSetVoiceAttr,300,False
0x800a93d4,SN_SVA_OBJ_12C,8,False
0x800a93dc,SN_SVA_OBJ_134,8,False
0x800a93e4,SN_SVA_OBJ_13C,8,False
0x800a93ec,SN_SVA_OBJ_144,8,False
0x800a93f4,SN_SVA_OBJ_14C,8,False
0x800a93fc,SN_SVA_OBJ_154,8,False
0x800a9404,SN_SVA_OBJ_15C,4,False
0x800a9408,SN_SVA_OBJ_160,48,False
0x800a9438,SN_SVA_OBJ_190,124,False
0x800a94b4,SN_SVA_OBJ_20C,8,False
0x800a94bc,SN_SVA_OBJ_214,8,False
0x800a94c4,SN_SVA_OBJ_21C,8,False
0x800a94cc,SN_SVA_OBJ_224,8,False
0x800a94d4,SN_SVA_OBJ_22C,8,False
0x800a94dc,SN_SVA_OBJ_234,8,False
0x800a94e4,SN_SVA_OBJ_23C,4,False
0x800a94e8,SN_SVA_OBJ_240,48,False
0x800a9518,SN_SVA_OBJ_270,512,False
0x800a9718,SN_SVA_OBJ_470,304,False
0x800a9848,SN_SVA_OBJ_5A0,48,False
0x800a9878,SpuSetCommonAttr,88,False
0x800a98d0,S_SCA_OBJ_58,8,False
0x800a98d8,S_SCA_OBJ_60,8,False
0x800a98e0,S_SCA_OBJ_68,8,False
0x800a98e8,S_SCA_OBJ_70,8,False
0x800a98f0,S_SCA_OBJ_78,8,False
0x800a98f8,S_SCA_OBJ_80,8,False
0x800a9900,S_SCA_OBJ_88,8,False
0x800a9908,S_SCA_OBJ_90,8,False
0x800a9910,S_SCA_OBJ_98,128,False
0x800a9990,S_SCA_OBJ_118,8,False
0x800a9998,S_SCA_OBJ_120,8,False
0x800a99a0,S_SCA_OBJ_128,8,False
0x800a99a8,S_SCA_OBJ_130,8,False
0x800a99b0,S_SCA_OBJ_138,8,False
0x800a99b8,S_SCA_OBJ_140,8,False
0x800a99c0,S_SCA_OBJ_148,8,False
0x800a99c8,S_SCA_OBJ_150,8,False
0x800a99d0,S_SCA_OBJ_158,284,False
0x800a9aec,S_SCA_OBJ_274,84,False
0x800a9b40,S_SCA_OBJ_2C8,84,False
0x800a9b94,S_SCA_OBJ_31C,84,False
0x800a9be8,S_SCA_OBJ_370,12,False
